Student ID   Student Name          Program Name                                             Module Name                                       Grades  Finishing Date  Needs to Repeat Class  
S0000000316   Maddison Sullivan     level 7 Diploma in Networking & Systems Security         Ethical Hacking and Penetration Testing           61      2022-11-25      N                     
S0000000316   Maddison Sullivan     level 7 Diploma in Networking & Systems Security         Firewall Management and Configuration             72      2022-11-25      N                     
S0000000316   Maddison Sullivan     level 7 Diploma in Networking & Systems Security         Intrusion Detection and Prevention Systems        74      2022-11-25      N                     
S0000000316   Maddison Sullivan     level 7 Diploma in Networking & Systems Security         Network Fundamentals                              68      2022-11-25      N                     
S0000000316   Maddison Sullivan     level 7 Diploma in Networking & Systems Security         Network Routing and Switching                     65      2022-11-25      N                     
S0000000316   Maddison Sullivan     level 7 Diploma in Networking & Systems Security         Network Security Principles                       40      2022-11-25      N                     
S0000000316   Maddison Sullivan     level 7 Diploma in Networking & Systems Security         Secure Network Design and Configuration           55      2022-11-25      N                     
S0000000316   Maddison Sullivan     level 7 Diploma in Networking & Systems Security         Virtual Private Networks (VPNs)                   94      2022-11-25      N                     
S0000000316   Maddison Sullivan     level 7 Diploma in Networking & Systems Security         Wireless Network Security                         86      2022-11-25      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          Advanced Software Engineering                     42      2023-09-21      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          Agile Software Development                        74      2023-09-21      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          Cloud Computing                                   93      2023-09-21      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          Database Systems                                  64      2023-09-21      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          Mobile Application Development                    87      2023-09-21      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          Object-Oriented Programming                       73      2023-09-21      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          Project Management for Software Development       91      2023-09-21      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          Software Testing and Quality Assurance            87      2023-09-21      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          User Interface and User Experience Design         93      2023-09-21      N                     
S0000000317   Carlito Washington    Level 7 Diploma in Applied Software Development          Web Development Technologies                      94      2023-09-21      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Big Data Technologies                             75      2022-11-09      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Business Intelligence and Data Warehousing        97      2022-11-09      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Data Mining Techniques                            62      2022-11-09      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Data Visualization and Reporting                  57      2022-11-09      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Database Management and SQL                       95      2022-11-09      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Introduction to Data Analytics                    56      2022-11-09      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Machine Learning for Business Analytics           91      2022-11-09      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Predictive Analytics                              83      2022-11-09      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Statistical Analysis for Business                 99      2022-11-09      N                     
S0000000318   Yurem Richardson      Level 7 Diploma in Data Analytics for Business           Text Mining and Natural Language Processing       60      2022-11-09      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Advanced Data Analytics Techniques                40      2024-07-16      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Advanced Data Visualization and Reporting         85      2024-07-16      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Advanced Statistical Analysis for Business        87      2024-07-16      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Big Data Analytics and Technologies               81      2024-07-16      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Data Warehousing and Business Intelligence        90      2024-07-16      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Deep Learning for Data Analytics                  96      2024-07-16      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Predictive Modeling and Machine Learning          89      2024-07-16      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Spatial Data Analysis                             86      2024-07-16      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Text Analytics and Natural Language Processing    54      2024-07-16      N                     
S0000000319   Callie Long           level 8 Higher Diploma in Data Analytics for Business    Time Series Analysis and Forecasting              78      2024-07-16      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        Advanced Machine Learning                         76      2024-09-23      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        AI Ethics and Responsible AI                      96      2024-09-23      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        AI for Robotics and Autonomous Systems            90      2024-09-23      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        Automated Planning and Scheduling                 99      2024-09-23      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        Computer Vision                                   50      2024-09-23      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        Deep Learning and Neural Networks                 76      2024-09-23      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        Generative Adversarial Networks (GANs)            99      2024-09-23      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        Knowledge Representation and Reasoning            68      2024-09-23      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        Natural Language Processing                       67      2024-09-23      N                     
S0000000320   Zaylee Gonzales       level 8 Higher Diploma in Artificial Intelligence        Reinforcement Learning                            65      2024-09-23      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Advanced Programming Techniques                   83      2025-07-06      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Artificial Intelligence and Machine Learning      89      2025-07-06      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Computer Networks and Communication               45      2025-07-06      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Cybersecurity and Information Assurance           50      2025-07-06      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Data Analytics and Visualization                  76      2025-07-06      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Database Systems and Management                   56      2025-07-06      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Distributed Systems and Cloud Computing           83      2025-07-06      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Mobile Application Development                    90      2025-07-06      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Software Engineering Principles                   87      2025-07-06      N                     
S0000000321   Ridge Bryant          level 8 Higher Diploma in Computing                      Web Development and Technologies                  61      2025-07-06      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Advanced Data Analytics Algorithms                97      2023-11-10      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Big Data Technologies and Platforms               69      2023-11-10      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Data Mining Techniques                            85      2023-11-10      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Data Visualization and Exploration                58      2023-11-10      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Foundations of Data Analytics                     93      2023-11-10      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Machine Learning and Predictive Modeling          55      2023-11-10      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Statistical Methods for Data Analysis             47      2023-11-10      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Text Analytics and Natural Language Processing    71      2023-11-10      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Time Series Analysis and Forecasting              45      2023-11-10      N                     
S0000000322   Nylah Ross            MSc in Data Analytics                                    Web Analytics and Social Media Analytics          58      2023-11-10      N                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 Advanced Algorithms and Data Structures           82      2025-08-02      N                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 Advanced Programming Paradigms                    92      2025-08-02      N                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 Artificial Intelligence and Machine Learning      75      2025-08-02      N                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 Bioinformatics and Computational Biology          62      2025-08-02      N                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 Computer Graphics and Visualization               48      2025-08-02      N                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 Cybersecurity and Information Assurance           35      2025-08-02      Y                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 Distributed Systems and Cloud Computing           59      2025-08-02      N                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 High-Performance Computing                        48      2025-08-02      N                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 Natural Language Processing                       94      2025-08-02      N                     
S0000000323   Ramiro Phillips       Level 8 Computer Science                                 Quantum Computing                                 77      2025-08-02      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Cloud Security                                    79      2024-01-26      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Cryptography and Encryption                       50      2024-01-26      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Cyber Threat Intelligence                         63      2024-01-26      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Cybersecurity Fundamentals                        65      2024-01-26      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Identity and Access Management                    98      2024-01-26      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Incident Response and Forensics                   76      2024-01-26      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Mobile Security                                   95      2024-01-26      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Network Security                                  85      2024-01-26      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Secure Software Development                       71      2024-01-26      N                     
S0000000324   Aviana Wood           Master of Science in Cybersecurity                       Web and Application Security                      49      2024-01-26      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Cryptography and Encryption                       61      2025-07-19      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Ethical Hacking and Penetration Testing           55      2025-07-19      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Firewall Management and Configuration             88      2025-07-19      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Intrusion Detection and Prevention Systems        65      2025-07-19      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Network Fundamentals                              74      2025-07-19      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Network Routing and Switching                     72      2025-07-19      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Network Security Principles                       94      2025-07-19      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Secure Network Design and Configuration           93      2025-07-19      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Virtual Private Networks (VPNs)                   96      2025-07-19      N                     
S0000000325   Celine Martinez       level 7 Diploma in Networking & Systems Security         Wireless Network Security                         68      2025-07-19      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          Advanced Software Engineering                     93      2025-07-01      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          Agile Software Development                        98      2025-07-01      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          Cloud Computing                                   73      2025-07-01      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          Database Systems                                  91      2025-07-01      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          Mobile Application Development                    42      2025-07-01      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          Object-Oriented Programming                       74      2025-07-01      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          Project Management for Software Development       87      2025-07-01      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          Software Testing and Quality Assurance            74      2025-07-01      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          User Interface and User Experience Design         64      2025-07-01      N                     
S0000000326   Zavier Allen          Level 7 Diploma in Applied Software Development          Web Development Technologies                      93      2025-07-01      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Big Data Technologies                             99      2025-02-10      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Business Intelligence and Data Warehousing        69      2025-02-10      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Data Mining Techniques                            95      2025-02-10      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Data Visualization and Reporting                  62      2025-02-10      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Database Management and SQL                       60      2025-02-10      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Introduction to Data Analytics                    75      2025-02-10      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Machine Learning for Business Analytics           56      2025-02-10      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Predictive Analytics                              81      2025-02-10      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Statistical Analysis for Business                 97      2025-02-10      N                     
S0000000327   Emory Taylor          Level 7 Diploma in Data Analytics for Business           Text Mining and Natural Language Processing       83      2025-02-10      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Advanced Data Analytics Techniques                78      2023-07-18      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Advanced Data Visualization and Reporting         40      2023-07-18      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Advanced Statistical Analysis for Business        86      2023-07-18      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Big Data Analytics and Technologies               96      2023-07-18      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Data Warehousing and Business Intelligence        67      2023-07-18      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Deep Learning for Data Analytics                  90      2023-07-18      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Predictive Modeling and Machine Learning          54      2023-07-18      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Spatial Data Analysis                             81      2023-07-18      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Text Analytics and Natural Language Processing    84      2023-07-18      N                     
S0000000328   Gisselle Young        level 8 Higher Diploma in Data Analytics for Business    Time Series Analysis and Forecasting              89      2023-07-18      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        Advanced Machine Learning                         96      2023-03-19      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        AI Ethics and Responsible AI                      76      2023-03-19      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        AI for Robotics and Autonomous Systems            65      2023-03-19      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        Automated Planning and Scheduling                 50      2023-03-19      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        Computer Vision                                   90      2023-03-19      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        Deep Learning and Neural Networks                 68      2023-03-19      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        Generative Adversarial Networks (GANs)            76      2023-03-19      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        Knowledge Representation and Reasoning            76      2023-03-19      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        Natural Language Processing                       99      2023-03-19      N                     
S0000000329   Aryan Williams        level 8 Higher Diploma in Artificial Intelligence        Reinforcement Learning                            99      2023-03-19      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Advanced Programming Techniques                   76      2022-09-26      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Artificial Intelligence and Machine Learning      83      2022-09-26      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Computer Networks and Communication               50      2022-09-26      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Cybersecurity and Information Assurance           69      2022-09-26      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Data Analytics and Visualization                  87      2022-09-26      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Database Systems and Management                   90      2022-09-26      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Distributed Systems and Cloud Computing           45      2022-09-26      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Mobile Application Development                    83      2022-09-26      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Software Engineering Principles                   61      2022-09-26      N                     
S0000000330   Zara Moore            level 8 Higher Diploma in Computing                      Web Development and Technologies                  40      2022-09-26      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Advanced Data Analytics Algorithms                47      2023-12-12      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Big Data Technologies and Platforms               76      2023-12-12      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Data Mining Techniques                            58      2023-12-12      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Data Visualization and Exploration                93      2023-12-12      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Foundations of Data Analytics                     97      2023-12-12      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Machine Learning and Predictive Modeling          45      2023-12-12      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Statistical Methods for Data Analysis             71      2023-12-12      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Text Analytics and Natural Language Processing    94      2023-12-12      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Time Series Analysis and Forecasting              85      2023-12-12      N                     
S0000000331   Declan Turner         MSc in Data Analytics                                    Web Analytics and Social Media Analytics          69      2023-12-12      N                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 Advanced Algorithms and Data Structures           35      2025-08-23      Y                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 Advanced Programming Paradigms                    62      2025-08-23      N                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 Artificial Intelligence and Machine Learning      77      2025-08-23      N                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 Bioinformatics and Computational Biology          48      2025-08-23      N                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 Computer Graphics and Visualization               82      2025-08-23      N                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 Cybersecurity and Information Assurance           59      2025-08-23      N                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 Distributed Systems and Cloud Computing           94      2025-08-23      N                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 High-Performance Computing                        95      2025-08-23      N                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 Natural Language Processing                       57      2025-08-23      N                     
S0000000332   Anabella Scott        Level 8 Computer Science                                 Quantum Computing                                 92      2025-08-23      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Cloud Security                                    87      2025-05-13      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Cryptography and Encryption                       95      2025-05-13      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Cyber Threat Intelligence                         98      2025-05-13      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Cybersecurity Fundamentals                        49      2025-05-13      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Identity and Access Management                    76      2025-05-13      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Incident Response and Forensics                   50      2025-05-13      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Mobile Security                                   63      2025-05-13      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Network Security                                  79      2025-05-13      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Secure Software Development                       65      2025-05-13      N                     
S0000000333   Zander Butler         Master of Science in Cybersecurity                       Web and Application Security                      85      2025-05-13      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Cryptography and Encryption                       55      2022-09-21      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Ethical Hacking and Penetration Testing           93      2022-09-21      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Firewall Management and Configuration             67      2022-09-21      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Intrusion Detection and Prevention Systems        72      2022-09-21      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Network Fundamentals                              65      2022-09-21      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Network Routing and Switching                     88      2022-09-21      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Network Security Principles                       96      2022-09-21      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Secure Network Design and Configuration           93      2022-09-21      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Virtual Private Networks (VPNs)                   61      2022-09-21      N                     
S0000000334   Briley Patterson      level 7 Diploma in Networking & Systems Security         Wireless Network Security                         74      2022-09-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          Advanced Software Engineering                     73      2022-12-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          Agile Software Development                        56      2022-12-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          Cloud Computing                                   74      2022-12-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          Database Systems                                  87      2022-12-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          Mobile Application Development                    93      2022-12-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          Object-Oriented Programming                       98      2022-12-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          Project Management for Software Development       74      2022-12-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          Software Testing and Quality Assurance            81      2022-12-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          User Interface and User Experience Design         91      2022-12-21      N                     
S0000000335   Baylor Howard         Level 7 Diploma in Applied Software Development          Web Development Technologies                      64      2022-12-21      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Big Data Technologies                             97      2023-09-19      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Business Intelligence and Data Warehousing        55      2023-09-19      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Data Mining Techniques                            60      2023-09-19      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Data Visualization and Reporting                  95      2023-09-19      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Database Management and SQL                       83      2023-09-19      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Introduction to Data Analytics                    99      2023-09-19      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Machine Learning for Business Analytics           75      2023-09-19      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Predictive Analytics                              65      2023-09-19      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Statistical Analysis for Business                 69      2023-09-19      N                     
S0000000336   Jayde Gonzalez        Level 7 Diploma in Data Analytics for Business           Text Mining and Natural Language Processing       81      2023-09-19      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Advanced Data Analytics Techniques                89      2024-01-05      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Advanced Data Visualization and Reporting         78      2024-01-05      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Advanced Statistical Analysis for Business        81      2024-01-05      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Big Data Analytics and Technologies               90      2024-01-05      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Data Warehousing and Business Intelligence        88      2024-01-05      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Deep Learning for Data Analytics                  67      2024-01-05      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Predictive Modeling and Machine Learning          84      2024-01-05      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Spatial Data Analysis                             96      2024-01-05      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Text Analytics and Natural Language Processing    75      2024-01-05      N                     
S0000000337   Marquis Barnes        level 8 Higher Diploma in Data Analytics for Business    Time Series Analysis and Forecasting              54      2024-01-05      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        Advanced Machine Learning                         76      2022-12-26      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        AI Ethics and Responsible AI                      68      2022-12-26      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        AI for Robotics and Autonomous Systems            99      2022-12-26      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        Automated Planning and Scheduling                 90      2022-12-26      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        Computer Vision                                   65      2022-12-26      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        Deep Learning and Neural Networks                 76      2022-12-26      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        Generative Adversarial Networks (GANs)            96      2022-12-26      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        Knowledge Representation and Reasoning            50      2022-12-26      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        Natural Language Processing                       50      2022-12-26      N                     
S0000000338   Avianna Parker        level 8 Higher Diploma in Artificial Intelligence        Reinforcement Learning                            83      2022-12-26      N                     
S0000000339   Rayne Watson          level 8 Higher Diploma in Computing                      Advanced Programming Techniques                   87      2023-10-30      N                     
S0000000339   Rayne Watson          level 8 Higher Diploma in Computing                      Artificial Intelligence and Machine Learning      76      2023-10-30      N                     
S0000000339   Rayne Watson          level 8 Higher Diploma in Computing                      Computer Networks and Communication               69      2023-10-30      N                     
S0000000339   Rayne Watson          level 8 Higher Diploma in Computing                      Cybersecurity and Information Assurance           86      2023-10-30      N                     
S0000000339   Rayne Watson          level 8 Higher Diploma in Computing                      Data Analytics and Visualization                  61      2023-10-30      N                     
S0000000339   Rayne Watson          level 8 Higher Diploma in Computing                      Database Systems and Management                   83      2023-10-30      N                     
S0000000339   Rayne Watson          level 8 Higher Diploma in Computing                      Distributed Systems and Cloud Computing           50      2023-10-30      N                     
S0000000339   Rayne Watson          level 8 Higher Diploma in Computing                      Mobile Application Development                    45      2023-10-30      N                     
